ID_IBGE,Region,UF,State,Microregion,Mesoregion,City,Latitude,Longitude,Population
4311643,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Linha Nova,-29.467709000000003,-51.2001125,1724
4311700,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,Machadinho,-27.5658904,-51.667705700000006,5411
4311718,Sul,RS,Rio Grande do Sul,Campanha Ocidental,Sudoeste Rio-grandense,Maçambará,-29.144485,-56.067444,4539
4311734,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Mampituba,-29.212822600000003,-49.9344527,2965
4311759,Sul,RS,Rio Grande do Sul,Campanha Ocidental,Sudoeste Rio-grandense,Manoel Viana,-29.585935,-55.484112,7315
4311775,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Maquiné,-29.6756372,-50.205631700000005,6747
4311791,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Maratá,-29.549349,-51.554641100000005,2713
4311809,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Marau,-28.4493053,-52.2002156,45523
4311908,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,Marcelino Ramos,-27.4622708,-51.9081009,4239
4311981,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Mariana Pimentel,-30.3536856,-51.5832775,3892
4312005,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,Mariano Moro,-27.3541972,-52.14690529999999,1987
4312054,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Marques de Souza,-29.3275642,-52.096180100000005,3981
4312104,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,Mata,-29.5637643,-54.4590898,4760
4312138,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Mato Castelhano,-28.2782729,-52.1948111,2543
4312153,Sul,RS,Rio Grande do Sul,Santa Cruz do Sul,Centro Oriental Rio-grandense,Mato Leitão,-29.5281244,-52.1278069,4627
4312179,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,Mato Queimado,-28.257822,-54.617090000000005,1611
4312203,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,Maximiliano de Almeida,-27.6326512,-51.8046768,4254
4312252,Sul,RS,Rio Grande do Sul,São Jerônimo,Metropolitana de Porto Alegre,Minas do Leão,-30.1334499,-52.045596200000006,8130
4312302,Sul,RS,Rio Grande do Sul,Três Passos,Noroeste Rio-grandense,Miraguaí,-27.4943651,-53.6874223,4899
4312351,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Montauri,-28.6501657,-52.0757639,1430
4312377,Sul,RS,Rio Grande do Sul,Vacaria,Nordeste Rio-grandense,Monte Alegre dos Campos,-28.6836474,-50.7819142,3237
4312385,Sul,RS,Rio Grande do Sul,Caxias do Sul,Nordeste Rio-grandense,Monte Belo do Sul,-29.1636205,-51.6347449,2514
4312401,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Montenegro,-29.6826112,-51.4687455,66157
4312427,Sul,RS,Rio Grande do Sul,Soledade,Noroeste Rio-grandense,Mormaço,-28.6935499,-52.6925978,3139
4312443,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Morrinhos do Sul,-29.3653782,-49.9314425,2891
4312450,Sul,RS,Rio Grande do Sul,Pelotas,Sudeste Rio-grandense,Morro Redondo,-31.5921148,-52.6257669,6609
4312476,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Morro Reuter,-29.5389519,-51.0818864,6570
4312500,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Mostardas,-31.10538,-50.916692,12888
4312609,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Muçum,-29.1666714,-51.8747726,4967
4312617,Sul,RS,Rio Grande do Sul,Vacaria,Nordeste Rio-grandense,Muitos Capões,-28.316285600000004,-51.1836226,3184
4312625,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Muliterno,-28.3295989,-51.76824379999999,1901
4312658,Sul,RS,Rio Grande do Sul,Não-Me-Toque,Noroeste Rio-grandense,Não-Me-Toque,-28.4575507,-52.8196547,17886
4312674,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Nicolau Vergueiro,-28.5361987,-52.463171200000005,1667
4312708,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Nonoai,-27.3660882,-52.7717853,11574
4312757,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Nova Alvorada,-28.6774191,-52.1663732,3698
4312807,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Nova Araçá,-28.660609,-51.744169,4890
4312906,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Nova Bassano,-28.7304074,-51.7034689,10089
4312955,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Nova Boa Vista,-27.993207,-52.9798023,1731
4313003,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Nova Bréscia,-29.2158737,-52.0290188,3345
4313011,Sul,RS,Rio Grande do Sul,Três Passos,Noroeste Rio-grandense,Nova Candelária,-27.6110759,-54.1065402,2677
4313037,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,Nova Esperança do Sul,-29.4102156,-54.8287783,5465
4313060,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Nova Hartz,-29.5842391,-50.9043246,22147
4313086,Sul,RS,Rio Grande do Sul,Caxias do Sul,Nordeste Rio-grandense,Nova Pádua,-29.0283514,-51.3075981,2563
4313102,Sul,RS,Rio Grande do Sul,Restinga Seca,Centro Ocidental Rio-grandense,Nova Palma,-29.4711081,-53.46937510000001,6519
4313201,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Nova Petrópolis,-29.3759836,-51.1123342,21717
4313300,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Nova Prata,-28.784398,-51.6105402,28021
4313334,Sul,RS,Rio Grande do Sul,Ijuí,Noroeste Rio-grandense,Nova Ramada,-28.0820908,-53.7063919,2195
4313359,Sul,RS,Rio Grande do Sul,Caxias do Sul,Nordeste Rio-grandense,Nova Roma do Sul,-28.9884663,-51.4086514,3743
4313375,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Nova Santa Rita,-29.8489972,-51.2764275,30482
4313391,Sul,RS,Rio Grande do Sul,Cachoeira do Sul,Centro Oriental Rio-grandense,Novo Cabrais,-29.7347439,-52.9499851,4246
4313409,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Novo Hamburgo,-29.690570500000003,-51.1429035,247303
4313425,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,Novo Machado,-27.5780463,-54.501039600000006,3191
4313441,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Novo Tiradentes,-27.5628338,-53.1827183,2189
4313466,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Novo Xingu,-27.7482333,-53.06297070000001,1705
4313490,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Novo Barreiro,-27.9075461,-53.1095554,4185
4313508,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Osório,-29.8890328,-50.2730224,46815
4313607,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,Paim Filho,-27.710298,-51.7599913,3731
4313656,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Palmares do Sul,-30.2580247,-50.5097954,11342
4313706,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Palmeira das Missões,-27.9010519,-53.3135927,32967
4313805,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Palmitinho,-27.3553374,-53.5575968,7056
4313904,Sul,RS,Rio Grande do Sul,Ijuí,Noroeste Rio-grandense,Panambi,-28.2898542,-53.501822,44583
4313953,Sul,RS,Rio Grande do Sul,Cachoeira do Sul,Centro Oriental Rio-grandense,Pantano Grande,-30.1907942,-52.3721771,8995
4314001,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Paraí,-28.5966772,-51.7851426,7793
4314027,Sul,RS,Rio Grande do Sul,Cachoeira do Sul,Centro Oriental Rio-grandense,Paraíso do Sul,-29.7311548,-53.1777338,7635
4314035,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Pareci Novo,-29.6386722,-51.3961969,3885
4314050,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Parobé,-29.624257,-50.83118,59419
4314068,Sul,RS,Rio Grande do Sul,Santa Cruz do Sul,Centro Oriental Rio-grandense,Passa Sete,-29.449838300000003,-52.965217200000005,5790
4314076,Sul,RS,Rio Grande do Sul,Cachoeira do Sul,Centro Oriental Rio-grandense,Passo do Sobrado,-29.7477243,-52.2734293,6612
4314100,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Passo Fundo,-28.261613800000003,-52.4089048,206103
4314134,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,Paulo Bento,-27.7034385,-52.4220174,2303
4314159,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Paverama,-29.5521033,-51.7343769,8541
4314175,Sul,RS,Rio Grande do Sul,Serras de Sudeste,Sudeste Rio-grandense,Pedras Altas,-31.7324042,-53.585424,1928
4314209,Sul,RS,Rio Grande do Sul,Pelotas,Sudeste Rio-grandense,Pedro Osório,-31.861921,-52.82193879999999,7683
4314308,Sul,RS,Rio Grande do Sul,Ijuí,Noroeste Rio-grandense,Pejuçara,-28.4217646,-53.6554254,3840
4314407,Sul,RS,Rio Grande do Sul,Pelotas,Sudeste Rio-grandense,Pelotas,-31.769973600000004,-52.3410161,343826
4314423,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Picada Café,-29.446421,-51.136725,5780
4314456,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Pinhal,-27.5114158,-53.2163814,2581
4314464,Sul,RS,Rio Grande do Sul,Vacaria,Nordeste Rio-grandense,Pinhal da Serra,-27.8743529,-51.1706149,1896
4314472,Sul,RS,Rio Grande do Sul,Santiago,Centro Ocidental Rio-grandense,Pinhal Grande,-29.3472446,-53.33430229999999,4309
4314498,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Pinheirinho do Vale,-27.2111177,-53.6144253,4926
4314506,Sul,RS,Rio Grande do Sul,Serras de Sudeste,Sudeste Rio-grandense,Pinheiro Machado,-31.5792646,-53.3822191,12122
4314548,Sul,RS,Rio Grande do Sul,Caxias do Sul,Nordeste Rio-grandense,Pinto Bandeira,-29.0977191,-51.4498258,3068
4314555,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,Pirapó,-28.045428,-55.1987198,2205
4314605,Sul,RS,Rio Grande do Sul,Serras de Sudeste,Sudeste Rio-grandense,Piratini,-31.448451,-53.1039931,20743
4314704,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Planalto,-27.3297033,-53.0575473,9957
4314753,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Poço das Antas,-29.4512516,-51.6690936,2105
4314779,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Pontão,-28.0599735,-52.6779378,3898
4314787,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,Ponte Preta,-27.6577598,-52.4895431,1501
4314803,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Portão,-29.6932554,-51.233183700000005,38081
4314902,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Porto Alegre,-30.0324999,-51.23037670000001,1492530
4315008,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,Porto Lucena,-27.8532622,-55.0198385,4514
4315057,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,Porto Mauá,-27.5740153,-54.6690808,2332
4315073,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,Porto Vera Cruz,-27.7354566,-54.9009622,1258
4315107,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,Porto Xavier,-27.9061459,-55.1395757,10144
4315131,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Pouso Novo,-29.1695872,-52.2085122,1586
4315149,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Presidente Lucena,-29.517549,-51.179798,2972
4315156,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Progresso,-29.2419958,-52.3108869,6235
4315172,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Protásio Alves,-28.758629700000004,-51.4741516,1929
4315206,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Putinga,-29.0017469,-52.1566367,3861
4315305,Sul,RS,Rio Grande do Sul,Campanha Ocidental,Sudoeste Rio-grandense,Quaraí,-30.3818093,-56.4526576,22531
4315313,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,Quatro Irmãos,-27.822930100000004,-52.4427548,1860
4315321,Sul,RS,Rio Grande do Sul,Santiago,Centro Ocidental Rio-grandense,Quevedos,-29.3529828,-54.0687208,2793
4315354,Sul,RS,Rio Grande do Sul,Cruz Alta,Noroeste Rio-grandense,Quinze de Novembro,-28.742402,-53.0940553,3810
4315404,Sul,RS,Rio Grande do Sul,Três Passos,Noroeste Rio-grandense,Redentora,-27.661607300000004,-53.6421338,11782
4315453,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Relvado,-29.1121081,-52.0713979,2068
4315503,Sul,RS,Rio Grande do Sul,Restinga Seca,Centro Ocidental Rio-grandense,Restinga Sêca,-29.8145611,-53.3734546,15702
4315552,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Rio dos Índios,-27.3010535,-52.8406196,2571
4315602,Sul,RS,Rio Grande do Sul,Litoral Lagunar,Sudeste Rio-grandense,Rio Grande,-32.0334252,-52.0991297,212881
4315701,Sul,RS,Rio Grande do Sul,Cachoeira do Sul,Centro Oriental Rio-grandense,Rio Pardo,-29.9820554,-52.37024470000001,38257
4315750,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Riozinho,-29.6404582,-50.4596262,4698
4315800,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Roca Sales,-29.2872555,-51.8724318,11556
4315909,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Rodeio Bonito,-27.4725021,-53.1705906,5868
4315958,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,Rolador,-28.2558989,-54.81792120000001,2270
4316006,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Rolante,-29.6527945,-50.5769391,21591
4316105,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Ronda Alta,-27.782064,-52.8078036,10633
4316204,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Rondinha,-27.8295534,-52.9084074,5033
4316303,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,Roque Gonzales,-28.1324578,-55.0263416,6750
4316402,Sul,RS,Rio Grande do Sul,Campanha Central,Sudoeste Rio-grandense,Rosário do Sul,-30.2527151,-54.9179382,39210
4316428,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Sagrada Família,-27.7085454,-53.1364113,2601
4316436,Sul,RS,Rio Grande do Sul,Cruz Alta,Noroeste Rio-grandense,Saldanha Marinho,-28.394081,-53.09700600000001,2596
4316451,Sul,RS,Rio Grande do Sul,Cruz Alta,Noroeste Rio-grandense,Salto do Jacuí,-29.0899771,-53.2111244,12512
4316477,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,Salvador das Missões,-28.1232686,-54.8354107,2734
4316501,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,Salvador do Sul,-29.439569800000005,-51.5103295,7975
4316600,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,Sananduva,-27.9499376,-51.8074435,16382
4316709,Sul,RS,Rio Grande do Sul,Cruz Alta,Noroeste Rio-grandense,Santa Bárbara do Sul,-28.3654722,-53.2510995,7813
4316733,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Santa Cecília do Sul,-28.1625105,-51.929792600000006,1630
4316758,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Santa Clara do Sul,-29.4686024,-52.0868635,6755
4316808,Sul,RS,Rio Grande do Sul,Santa Cruz do Sul,Centro Oriental Rio-grandense,Santa Cruz do Sul,-29.7141799,-52.4284533,132271
4316907,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,Santa Maria,-29.6860512,-53.8069214,285159
4316956,Sul,RS,Rio Grande do Sul,Gramado-Canela,Metropolitana de Porto Alegre,Santa Maria do Herval,-29.4985777,-50.9916665,6382
4316972,Sul,RS,Rio Grande do Sul,Campanha Central,Sudoeste Rio-grandense,Santa Margarida do Sul,-30.339117,-54.0856735,2593
4317004,Sul,RS,Rio Grande do Sul,Serras de Sudeste,Sudeste Rio-grandense,Santana da Boa Vista,-30.8736867,-53.1148304,8037
4317103,Sul,RS,Rio Grande do Sul,Campanha Central,Sudoeste Rio-grandense,Sant'Ana do Livramento,-30.8894097,-55.5317694,75647
4317202,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,Santa Rosa,-27.8643546,-54.4779287,73882
4317251,Sul,RS,Rio Grande do Sul,Caxias do Sul,Nordeste Rio-grandense,Santa Tereza,-29.1697808,-51.7363155,1722
4317301,Sul,RS,Rio Grande do Sul,Litoral Lagunar,Sudeste Rio-grandense,Santa Vitória do Palmar,-33.5195569,-53.3692659,29298
4317400,Sul,RS,Rio Grande do Sul,Santiago,Centro Ocidental Rio-grandense,Santiago,-29.189675,-54.866624,49298
4317509,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,Santo Ângelo,-28.3000481,-54.266997100000005,77544
4317558,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Santo Antônio do Palma,-28.4946558,-52.0254769,2118
4317608,Sul,RS,Rio Grande do Sul,Osório,Metropolitana de Porto Alegre,Santo Antônio da Patrulha,-29.826768,-50.517489000000005,43397
4317707,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,Santo Antônio das Missões,-28.5117897,-55.2290047,9930
4317756,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Santo Antônio do Planalto,-28.3991804,-52.6910319,2018
4317806,Sul,RS,Rio Grande do Sul,Ijuí,Noroeste Rio-grandense,Santo Augusto,-27.852577,-53.777605,13813
4317905,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,Santo Cristo,-27.826259000000004,-54.661963,14177
4317954,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,Santo Expedito do Sul,-27.909861300000003,-51.6433072,2287
4318002,Sul,RS,Rio Grande do Sul,Campanha Ocidental,Sudoeste Rio-grandense,São Borja,-28.659223699999995,-56.00442950000001,59768
4318051,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,São Domingos do Sul,-28.5297239,-51.890530600000005,3091
4318101,Sul,RS,Rio Grande do Sul,Campanha Ocidental,Sudoeste Rio-grandense,São Francisco de Assis,-29.559214,-55.1209843,18081
4318200,Sul,RS,Rio Grande do Sul,Vacaria,Nordeste Rio-grandense,São Francisco de Paula,-29.448454,-50.5833027,21871
4318309,Sul,RS,Rio Grande do Sul,Campanha Central,Sudoeste Rio-grandense,São Gabriel,-30.334214000000003,-54.3227149,62187
4318408,Sul,RS,Rio Grande do Sul,São Jerônimo,Metropolitana de Porto Alegre,São Jerônimo,-29.959642,-51.7238192,24569
4318424,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,São João da Urtiga,-27.8162722,-51.8297741,4625
4318432,Sul,RS,Rio Grande do Sul,Restinga Seca,Centro Ocidental Rio-grandense,São João do Polêsine,-29.6156424,-53.4455412,2535
4318440,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,São Jorge,-28.500649900000003,-51.7050503,2808
4318457,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,São José das Missões,-27.7783652,-53.11858470000001,2491
4318465,Sul,RS,Rio Grande do Sul,Soledade,Noroeste Rio-grandense,São José do Herval,-29.0448214,-52.2948783,1917
4318481,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,São José do Hortêncio,-29.530538300000003,-51.2503032,4924
4318499,Sul,RS,Rio Grande do Sul,Santa Rosa,Noroeste Rio-grandense,São José do Inhacorá,-27.725055,-54.127462,2040
4318507,Sul,RS,Rio Grande do Sul,Litoral Lagunar,Sudeste Rio-grandense,São José do Norte,-32.0145182,-52.04060820000001,27866
4318606,Sul,RS,Rio Grande do Sul,Sananduva,Noroeste Rio-grandense,São José do Ouro,-27.7736185,-51.5947672,6911
4318614,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,São José do Sul,-29.537476,-51.4828905,2464
4318622,Sul,RS,Rio Grande do Sul,Vacaria,Nordeste Rio-grandense,São José dos Ausentes,-28.747731,-50.06455820000001,3559
4318705,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,São Leopoldo,-29.7544405,-51.1516497,240378
4318804,Sul,RS,Rio Grande do Sul,Pelotas,Sudeste Rio-grandense,São Lourenço do Sul,-31.3660131,-51.9799711,43501
4318903,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,São Luiz Gonzaga,-28.407454600000005,-54.9609081,33124
4319000,Sul,RS,Rio Grande do Sul,Caxias do Sul,Nordeste Rio-grandense,São Marcos,-28.9706799,-51.0687665,21756
4319109,Sul,RS,Rio Grande do Sul,Três Passos,Noroeste Rio-grandense,São Martinho,-27.7075144,-53.96634889999999,5336
4319125,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,São Martinho da Serra,-29.5380766,-53.854492500000006,3228
4319158,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,São Miguel das Missões,-28.5470756,-54.553011,7692
4319208,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,São Nicolau,-28.183365,-55.265441,5153
4319307,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,São Paulo das Missões,-28.0225895,-54.936466,5654
4319356,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,São Pedro da Serra,-29.4195585,-51.5142114,3881
4319364,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,São Pedro das Missões,-27.772845500000003,-53.2477871,2025
4319372,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,São Pedro do Butiá,-28.12425,-54.892603,2950
4319406,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,São Pedro do Sul,-29.6152729,-54.1790311,16100
4319505,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,São Sebastião do Caí,-29.5911777,-51.37787720000001,26161
4319604,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,São Sepé,-30.167219,-53.5690914,23492
4319703,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,São Valentim,-27.558862800000004,-52.52417560000001,3220
4319711,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,São Valentim do Sul,-29.050335200000003,-51.7675031,2248
4319737,Sul,RS,Rio Grande do Sul,Ijuí,Noroeste Rio-grandense,São Valério do Sul,-27.788182300000003,-53.9348211,2732
4319752,Sul,RS,Rio Grande do Sul,Montenegro,Metropolitana de Porto Alegre,São Vendelino,-29.3684935,-51.379042600000005,2288
4319802,Sul,RS,Rio Grande do Sul,Santa Maria,Centro Ocidental Rio-grandense,São Vicente do Sul,-29.688161,-54.682643000000006,8742
4319901,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Sapiranga,-29.6392382,-51.0068586,80514
4320008,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Sapucaia do Sul,-29.8197019,-51.1608722,142508
4320107,Sul,RS,Rio Grande do Sul,Carazinho,Noroeste Rio-grandense,Sarandi,-27.942,-52.923085,25024
4320206,Sul,RS,Rio Grande do Sul,Frederico Westphalen,Noroeste Rio-grandense,Seberi,-27.4828134,-53.40132510000001,10678
4320230,Sul,RS,Rio Grande do Sul,Três Passos,Noroeste Rio-grandense,Sede Nova,-27.636739,-53.949290000000005,2875
4320263,Sul,RS,Rio Grande do Sul,Santa Cruz do Sul,Centro Oriental Rio-grandense,Segredo,-29.3431272,-52.97937879999999,7465
4320305,Sul,RS,Rio Grande do Sul,Não-Me-Toque,Noroeste Rio-grandense,Selbach,-28.6289048,-52.95251460000001,5114
4320321,Sul,RS,Rio Grande do Sul,Santo Ângelo,Noroeste Rio-grandense,Senador Salgado Filho,-28.0270233,-54.5435136,2761
4320354,Sul,RS,Rio Grande do Sul,Camaquã,Metropolitana de Porto Alegre,Sentinela do Sul,-30.6118857,-51.5817117,5635
4320404,Sul,RS,Rio Grande do Sul,Guaporé,Nordeste Rio-grandense,Serafina Corrêa,-28.7120266,-51.9343269,18074
4320453,Sul,RS,Rio Grande do Sul,Lajeado-Estrela,Centro Oriental Rio-grandense,Sério,-29.384498800000003,-52.2685744,1889
4320503,Sul,RS,Rio Grande do Sul,Passo Fundo,Noroeste Rio-grandense,Sertão,-27.9853815,-52.257587,5220
4320552,Sul,RS,Rio Grande do Sul,Porto Alegre,Metropolitana de Porto Alegre,Sertão Santana,-30.4617134,-51.6041992,6586
4320578,Sul,RS,Rio Grande do Sul,Cerro Largo,Noroeste Rio-grandense,Sete de Setembro,-28.1297132,-54.462746,1931
4320602,Sul,RS,Rio Grande do Sul,Erechim,Noroeste Rio-grandense,Severiano de Almeida,-27.4332178,-52.1155068,3607
4320651,Sul,RS,Rio Grande do Sul,Restinga Seca,Centro Ocidental Rio-grandense,Silveira Martins,-29.643191,-53.5867044,2365
4320677,Sul,RS,Rio Grande do Sul,Santa Cruz do Sul,Centro Oriental Rio-grandense,Sinimbu,-29.534687899999994,-52.51999059999999,10152
4320701,Sul,RS,Rio Grande do Sul,Santa Cruz do Sul,Centro Oriental Rio-grandense,Sobradinho,-29.4131826,-53.0256794,15041
4320800,Sul,RS,Rio Grande do Sul,Soledade,Noroeste Rio-grandense,Soledade,-28.8272467,-52.5109157,31067
